text,is_racism,is_against
Olha aue fotinha linda morenin❤ @Hoseok65410937 https://t.co/F9xoSPWjdg,0,0
"@senadorhumberto @LulaOficial kkkkkkkkkkk ... a grana tá acabando né ... então tem que soltar o Ladrão né .... kkkkkkkkkkk ... quem eles pensam que enganam... aí eu me pergunto, onde estávamos ? como pudemos deixar chegar a esse ponto ??",0,0
"@oliveiracostah @Inaciodantas @marcelloneves72 @luciano_hang Não sei como pode um negócio desses, mas já li em vários sites sérios sobre isso. Óbvio que a Lei deve permitir. A gente sempre lê sobre as dívidas de grandes empresas como Bradesco, Itaú, Globo, além daquelas que decretam falência e não pagam.Não há muita transparência!",0,0
O Nélio já terceirizou o hospital municipal. Quer terceirizar a água e agora já há rumores de terceirizar a educação. Isso não é um governo. É um balcão de negócio.,0,0
"ah neim vei, rouba minhas canetas vermelhas, roxas, amarelas, verde mas não rouba preta não",0,0
parecem urubu em cima de carniça,0,0
"Galvs, o que faz da vida? Tem quantos anos? Cor favorita? Comida favorita?  P.S.: Tbm n quero ir estudar — Galvs kkkkkkk, eu sofro, tenho 15 daq uns diaszinhos 16, minha cor favorita é preto, e comida açaí https://t.co/2c481EMONl",0,0
To tentando fazer uns negócios da faculdade mas tá impossível com essa internet péssima da Oi,0,0
Qual foto ele tá mais delicinha?  Primeiro: transparente Segundo: preto  Cite sua resposta usando: My #TeenChoice nominee for #ChoiceMaleArtist is @Louis_Tomlinson https://t.co/f4GJXDFCQi,0,0
"@no3moon se fosse algo legítimo até ia. racismo, machismo, intolerância e outros absurdos não podem ser respeitados.",0,0
"@senadorhumberto @LulaOficial O maior presidente ladrão e desonesto da nossa história. Não comprem mais nenhuma obra destes artistas, são da mesma laia do molusco. O Brasil precisa reprimir este bando de artistas, que façam seus shows para CUT, MST, Cuba, PT... Por favor! Não gastemos dinheiro com eles.",0,0
"O negócio é arriscar. Se der certo, é felicidade. Se der errado, é aprendizado.",0,0
@folha Mas na primeira oportunidade afastou o Douglas Costa. Que reagiu a um ataque racista,0,0
@maldsuado @O_Calceteiro @AEstrelaLeonina @Carlosmmf1973 @ppaodemonio @kanuca77 @bealioness22 @bfcf1906 O saci era o maior. E havia a Narizinho não era ?,0,0
"""o que é amab e afab?""  amab = assigned male at birth afab = assigned female at birth  não existe tradução, pois usar as palavras ""macho"" e ""fêmea"" é racista aqui. mas, o primeiro serve pra dizer que a pessoa foi designada homem ao nascimento e o segundo que foi designada mulher.",0,0
HOMEM IMAGINA TRAIÇÃO E BATE NA MULHER POR CIÚMES EM RIBEIRÃO PRETO   Mentore Conti Mtb 0080415 SP // foto Crônica e Arte https://t.co/FuCz27SPTA https://t.co/Ag0RIjtvf3,0,0
"Vou soltar um endereço aq e vcs me falam quanto da o uber de vcs, só pra ver um negócio aq 👇🏻👇🏻👇🏻",0,0
"MP do Rio erra ao explicar negócio de R$ 2,6 milhões de Flávio Bolsonaro. Segundo a Folha, promotores q investigam o caso, colocaram informações erradas na petição q pedia quebra do sigilo bancário.  Será q é muito difícil checar tudo antes de divulgar? Queremos saber a verdade! https://t.co/pgCMfkfR7Q",0,0
@canalpedrugo @roogomes Preta forever,0,0
"@annarrnavy Não dá, mas eu fiquei besta que música é tipo ""nada"" em relação aos outros negócios. E ele tem mil anos de carreira já",0,0
"Já conhecem o OneUnited Bank?   O primeiro banco Afro-Americano criado com o objetivo de empreender a circulação do dinheiro da comunidade negra. Ele começou a quase 50 anos, e tem um time de executivos negros Kevin Cohee e Teri Williams.  Vejam o design do cartão de débito! 💖 https://t.co/2rJqskqDhe",0,0
"A maior decepção nas contas do tt de kpop stan é quando uma MULHER se dá o trabalho de fazer tuíte pra desmerecer conquistas de outra MULHER para babar ovo de macho, me dá um negócio, muito vontade de esfregar a cara no asfalto",0,0
hm parece que o negócio é nunca dizer nunca https://t.co/0OfCZdc4hg,0,0
sab enviou os textos dela pro negócio que a nalu vai fazer iti meu orgulho,0,0
"preto prestígio: preto por fora, mas branco por dentro",1,0
@rroba_mah @SigaPlayPlus E um urubu kkkkk,0,0
@geisiellyyy o vácuo perdeu pro químico/cueca preta,0,0
"Mano deu um negócio no meu dedo, tá doendo demais",0,0
"SEM MENTIRAS 💦💦  💦- sábado (domingo?) 💦- 5 💦- nao sei, sou bem aberto quanto a isso 💦- não  💦- Amigaa 💦-  💦- yes 💦- não  💦- não sei 💦- depende 💦- yes 💦- very beautiful e eu preciso perguntar um negócio pra essa pessoa 🤔  te mando se curtir (Perdao gnt eu amo fazer)",0,0
quando o modo preto do twitter chegar nos android eu vou chorar,0,0
"Que ano! Participação como narrador na série Chuteira Preta do Prime Box Brasil. Nela atuam caras que admiro, como o @zevictorcastiel e o @Marcio_Kieling.   Agora, registraremos, eu e o @guilherme_suman, uma música no novo disco do @estebantavares.   ídolos. E coloradaços!",0,0
"Jessica Manhiça (Maputo) Liderança em Negócios Jessica é uma estratega de género que cria estratégias de negócios que capacitam raparigas em Moçambique. Durante as seis semanas de formação nos E.U.A. ela irá frequentar a Universidade de Notre Dame, no Estado de Indiana. https://t.co/bjCkrOpDv1",0,0
@MROFICIAL @HumorCSI Mulé! E esse bebelo castanho claro e lambido? Como virou cacheado e preto? Bunitinha ela. 😍,0,0
@ohmyblackpnk lisa- preto,0,0
"@senadorhumberto @LulaOficial Cambada de drogados acéfalos, sem um pingo de caráter e decência...acabou o dinheiro público pra esses bostas...e VOCÊ BOSTAO, APROVEITA ESSE MANDATO SEU BURRO, A TUA HORA VAI CHEGAR SEU LADRÃO, TU VAI FAZER COMPANHIA PRO TEU BANDIDO MOLUSCO LULADRAO!!!!",0,0
Eu me sinto assim com minha unha preta https://t.co/clGgKy9Vkq,0,0
Hj a Natália me mostrou um negócio que eu dei um surto de felicidade,0,0
@maluaverlan @jv_silva04 amiga ta preto,0,0
Um negócio HORROROSO desse e tenho certeza que vai ter filas quilométricas de gente querendo comprar  A que ponto chega o amor a uma maçã mordida? https://t.co/jUpvRf15Hm,0,0
"Todo meu ranço por marcas que enviam produtos veganos pra pessoas que claramente falam sobre sustentabilidade e mandam o negócio em embalagem plástica, tudo enrolado em plástico bolha e caixas e mais caixas e blablabla",0,0
Eu fiz o inferno na minha cabeça pra comprar um short preto kkkk comprei a porcaria do short e perdi !!! Eu simplesmente não sei em qual das casas q eu sempre tô eu deixei q odio,0,0
Anunciando que eu estou aberta para negócios!,0,0
@jhefjunior kkkkkk NEM EU NEGÓCIO DE GENTE DOIDA,0,0
"Te segui hoje e tô apaixonada!!!!! 😍 — curte aqui pra eu ver um negócio kdjdkfjfjf teve umas 3 pessoas que me seguiram hoje, miajuda aí kkk https://t.co/J82sNNESnk",0,0
@LulaOficial Uma bruxa voando e aí ela solta um monte de cocô do céu. Lá acabou e tu continua preso ladrão safado. #Luladrão,0,0
"@canalpedrugo @roogomes A preta é linda mas ""persona"" ta escrito de preto entao a branca destaca mais o nome!!",0,0
@Mochi_Ama_BTS me manda a preta mo que lindo q ficou,0,0
não tenho nada contra mas fui ver uns negócio aqui fiquei chocada,0,0
Libido não é aquele negócio que o Kid bengala vende nas propaganda ?,0,0
"Me vou de bico, viro a mico e a macaco E vou mostrar prá xica véia Qual é o pau que dá cavaco",0,0
VOCE VAI PROVAR NA JUSTIÇA QUE A PAULINHA É RACISTA — quem é essa? https://t.co/n8pb43uZym,0,0
Quando Agnes me chama de Klébia é pq o negócio é sério mesmo,0,0
A aula de hoje de sociologia aprendemos que existe racismo pra branco e heterofobia sabia gente kkjkkk dai-me paciência pra aguentar o ano todo @ senhor,0,0
só hoje vi aquele  tuíte escroto ney/bruno na tl 3 vezes porque as pessoas preferem comentar do que denunciar a porra do negócio acordaaa gente,0,0
"@MaluCoomenta Manda a Isabella, é ela que se encarga desses negócios.",0,0
"e tbm vai tomar no cu, tava lendo na humilda e os cara vende o guts pro negão mano, VENDERAM A CRIANÇA PRO NEGAO VELHO VTNC",0,0
"Dizendo umas histórias doidas, dizendo que meu cabelo vai ficar ruim...",1,0
Esse sou eu tocando no violão. A diferença pra foto anterior é esse detalhe em preto... https://t.co/jVQY9iCVzN,0,0
"Eu sou a única q não fica nessa ""só uso roupa preta""",0,0
Eu custo ficar feliz com o negócio da peneira aí o trem vai i não dá certo,0,0
"Gente, vcs precisam urgentemente desconstruir os “vácuos” como sinal de desinteresse. Porra, não tenho 12 anos pra tá o dia inteiro conversando no zap, e msm estando o dia inteiro no celular não significa que esteja no humor pra manter uma conversa.",0,0
"eai, já atropelou um racista, um machista e um homofóbico hoje?",0,0
@kremyle sim kkk antes eu não sabia o que era o pedacinho aí era tipo um negócio muito misterioso,0,0
"[SE VOCÊ GOSTA DE FANFIC DE BTS PARE AQUI MESMO]  Divulgação é a chave do negócio, e eu to aqui pra divulgar minha nova fanfic Taegi/Taeji na qual Yoonie é uma pessoa não-binária gender fluid. Eu não sei se alguém já leu algo assim, mas eu sentia falta de tal enredo então + https://t.co/C9hTkSd4DT",0,0
quero meu celular todo preto pra ontem,0,0
Vagas p/ Analista de Negócios PL - Algar Tech - Uberlândia/MG - https://t.co/ZhsR9tWtMP,0,0
"@misscamafeu Na minha humilde opinião não.Tanto Misoginia quanto o Racismo são igualmente prejudiciais. Mas a misoginia é presente em todas as culturas. Um livro sobre isso é o ""uma breve história da misoginia"" do Jack Holland em que ele classifica como o preconceito mais antigo do mundo",0,0
"@eduardo_naga Chega msm n, negócio é farrear kkkkkkk",0,0
"@eiffelmochi amiga de acordo com meus pais era pra mim ser um menino, mas o negócio não deu certo https://t.co/6PfAZJg4Oa",0,0
"@Gustavo38136497 @JuMagalhaesss @Cabeludo1977 ele vira, um lado é preto e o outro branco, eu usaria só o preto e ela só o branco, ai ngm sabe q é o mesmo",0,0
Ano passado eu  ia fazer um negócio no meu aniversário não deu... mas esse ano tem que sair algo 😂❤❤🎉🎉,0,0
respondi um negócio no GRUPO DA SALA achando que tinha sido meu pai mandando mensagem JAKMASLSL,0,0
@analindimais Se eu for contar meus tapão de mão fechada em boate hetero aí o negócio fica feio,0,0
"Esse negócio de deixar pra depois parece que to sofrendo as consequências, e pelo visto é só o começo",0,0
Quase me deu teto preto kkkk,0,0
@canalpedrugo @roogomes Preta😊,0,0
"@ricardokdot vei americano vem com umas coisa escrito mamãezinha, malvada, bebêzinha, mimada negócio mais ESQUISITO e os cara faz piada com as br que tá escrito tarada? gado dms",0,0
"@LulaOficial Palhaçada,  ladrão chefe da maior organização criminoso. Psicopata",0,0
@leonasmo Não viado. Pesquisa. Kkkkkk. Só pra eu ver um negócio.,0,0
"@vcanedo Entendo; mas acho injusto o Messi levar essa se o CR7 foi vítima de injustiça pesada ano passado. Eu daria pro Van Djik, e a partir do próximo levaria esse negócio mais a sério. Acho q tentaram tirar um pouco a dualidade do prêmio.",0,0
@WaifuFudida sim sim só algo preto ta bom,0,0
quando alguém vem me contar um negócio eu sinto a necessidade de saber a história inteira nos mínimos detalhes pq veio se não for assim eu vou ficar imaginando muitas coisas e tipo mó ruim não poder saber sobre tudo então pfvr faz isso cmg n,0,0
"@senadorhumberto Quem entendia muito de economia foi o teu partido ladrão, roubou de todas as estatais que conseguiu por as mãos. Cambada de ladrões vagabundos! Não esqueceremos!!",0,0
@FatosEx @chanelandfendi1 Mariana quero ir em um negócio desseee,0,0
ATENÇÃO: O Manchester City recusou a primeira oferta de €80M do Bayern pelo Leroy Sané e não aceitará menos que €100M. O Bayern acredita que é demais e decidirá em breve se vai tentar uma nova oferta. No momento o negócio difícil de acontecer. [@FabrizioRomano] https://t.co/Tb1koD8ogt,0,0
"Preta, esquece esses mlk sem graça, vamo morar na minha casa, domingada e churrascada Brahma gelada e banho de borracha",0,0
"SEM QUERER MANDEI UM NEGÓCIO PRO MENINO, O DESESPERO ROLOU SOLTO",0,0
ia falar um negócio aqui mas n vou falar pra não causar..,0,0
@efiipe eae meu preto,0,0
"E não é que este filho da puta se vira p mim no meio de uma chamada e diz “ai eu devo ser preto p não perceber nada disto”? Terminei conversa ali, IS HE MAD?!",0,0
eu pensei em um negócio que eu nunca tinha notado antes a televisão faz de TUDO pra colocar a mulher em um papel de interesseira. eh sempre a madrasta má que quer a herança do pai ou a mulher que quer roubar o namorado da outra aaaaa o machismo enraizado,0,0
Neguin com medo de falar na cara... famoso homão da porra,0,0
@leandroruschel @CarlosBolsonaro Só os ladrões que aniquilaram essa Nação.,0,0
"Se eu acho que deveríamos censurar suas obras? Pelo contrário, acho que deveríamos expor a época e o contexto em que seus pensamentos racistas e eugenistas foram expostos, mas que ele era racista, era pra caralho, e nós sabemos o motivo da direita passar isso pra baixo do tapete.",0,0
"É isso não passei do primeiro episódio de Olhos que Condenam, me senti desconfortável pra caralho assistindo só quem é preto vai entender na moral",0,0
"@luma_paula Não sei explicar direito, mas as mulheres brancas normalmente e quase sempre associam a mulher preta como alguém que queria ser ela, alguém que deve algo a ela, alguém a quem ela projeta um dever-agradecer",0,0
@lariborella um negócio sobre meus relacionamentos,0,0
Uai a Sabrina Garcez passou Nugget preto na sombrancelha? Pra era só pra sapato que usava e depois dava lustre ....  😯,0,0
meninos todo de preto sao meu ponto fraco namoral https://t.co/GnWWTjz1T6,0,0
"""Quero conversar um negócio com você""  O coração chega erra as batidas",0,0
"gente se você começa a namorar e fica terminando e voltando várias vezes DESISTE sério desiste na primeira terminada, pq nunca da certo esse negócio de ficar indo e voltando!!",0,0
O mal de vcs e subestimar mulher preta    A GENTE TÁ AQUI NO CORRE TBM TÁ ??? Tá na hora de vcs começarem a reconhecer,0,0
Esses negócios fazem brilhar os olhos da menininha sentimental que habita em mim.,0,0
"PASTORES RICOS e LADRÕES A CUSTA DOS POBRES, Pr. Paulo Junior https://t.co/TJlIQqKiJp via @YouTube",0,0
@tchelloxx Amo neguin  https://t.co/eoaGZlKaWr,0,0
"@BoladaoLenin @red_pessimist Não precisa ir muito longe: o cobrador de ônibus acusado injustamente de pedofilia pelo então boçal do Magno Malta... Foi torturado e depois de muita batalha foi solto após nove meses q cumpriu sua sentença... Ou seja, preto ou pobre, já nasce condenado",0,0
"@sproutony @wgabsw @siredtolou ai vão se lascar se vocês pensam que todo mundo tem condição financeira e apoio familiar pra isso. esse negócio de ""quem quer, faz"" não existe",0,0
@Diogoringenberg @N_Carvalheira Maluf é um coroinha de igreja perto dos petistas que a chamavam de ladrão,0,0
"@userthaiane @opsdolly Eu achei bonito o monitor e tal, esse negócio aí me dá um toque danado kkkkk",0,0
mano já pensou ela tá mostrando o negócio no celular pra da e aparece uma notificado de mensagem do whats com o nome “jen” https://t.co/CzLQ85DRdh,0,0
Aí que negão MDS 😍,0,0
ei bora se pegar ae para eu testar um negócio rapidão,0,0
"@Atabreno @BoladaoLenin Breno, entenda: RACISMO é RACISMO = raça branca, raça negra, raça amarela (orientais), índios, pardos, mamelucos= RAÇA HUMANA. Preconceito = pré  conceito. O ato de formar um pensamento antes  de conhecer.  EU SOU BRASILEIRA, VC TAMBÉM É.  Sugiro que estude história do Brasil.",1,0
@colevascon Kkkkkkkkkkkkkkkkkk o sonho da sua @ é um negócio desse,0,0
minha visão sobre spiderman nunca mais será a mesma depois daquele negócio de do peter ser trans,0,0
"@sarah_hipolito Kkkkk entendo sua revolta, pelo tamanho da placa o negócio é recorrente, mas foi engraçado, ""proibido estacionar, mas se quiser pode""",0,0
"Essa chuva só pede minha mansão com meu preto do lado, aahhh, só falta a mansão, aff",0,0
tem coisa pior do que ver algum branco explicando pra um negro o que é racismo? pqp,0,0
"@nathaliageovna mas tu é uma pano preto, safada",0,0
E quero usar meu abadá preto😔😔,0,0
"o meu amigo lá se abrindo pra mim, aí ele fala um negócio super importante e eu mando um PRETENDS TO BE SHOCKED  sinceramente o meu destino eh o inferno",0,0
"Cara racista C tanto q seja uma buceta limpa, higienizada, nós tamo caindo d boca — racista dms https://t.co/cKkkN7RgJh",0,0
@mdslaris O negócio é ser viciado em lol mesmo,0,0
@Albrz_ Vai ganhar uma blusa preta e vermelha então ...,0,0
"Bom dia, Nação! Mais uma semana decisiva se iniciando e agora o foco é na Copa do Brasil. O elenco rubro-negro encerra a preparação para o duelo contra a equipe paulista hoje, às 15h, no Ninho do Urubu.   📸 Alexandre Vidal/Flamengo  #CRF https://t.co/n8hs0NDHbn",0,0
"@zebonerges @daviddcn @lancenet Não liga pra 87 e briga por esse título a mas de 30 anos 😂😂😂Deixa de choro e deixa de ser burro, como tu vai ter título da copa nordeste se tu és do ES e torce pro urubu carioca  😂😂😂 não perco meu tempo com ESPIRITUBACA, teu mal é sono .",0,0
"Semana deve ser de temperaturas mais baixas na região de Ribeirão Preto, SP; veja previsão https://t.co/9sndgs6RW4",0,0
@MouraMouraoo Haha só você meu preto 😍,0,0
Eu: hj é dia de usa droga e ir pro puteiro  Preto: então só falta o puteiro,0,0
"Aliás, o carnaval é um negócio tão espetacular que a mesma escola de samba que fez essa comissão de frente há três meses deve, hoje, apoiar uma nova virada de mesa. Pelo terceiro ano seguido. Vejam só...",0,0
"Coração me fala, como é que você faz um negócio desses? Trocar um pra sempre por às vezes Uma aventura, por uma paixão Péssimo negócio, coração",0,0
"@Aninhaf99 E eu cantando ""boi boi boi, boi da cara preta"" no trabalho KKKKKKKKKKK",0,0
"Homens que costumam falar q tal menina quis ter um filho por causa do dinheiro..q dinheiro? 400 reais de pensão por mês? Bah, ótimo negócio..",0,0
O auge do dia foi minha mae falando que sou doida pq escolho uns negócios mt difíceis pra fazer😂😂,0,0
"Inscrições prorrogadas até 14/06 para o Prêmio #CSC2019 direcionado às #startups q têm um negócio inovador, em operação ou ainda pré-operacional, que contribua para tornar as cidades mais e inteligentes. Informe-se!  #brasil #brasildigital  #smartcity https://t.co/bnACSHulPO https://t.co/MW7uH6n3Zb",0,0
"Aí o áudio do irmão da Júlia falando com a menina q expôs o vídeo do racismo dela... Ele usou a palavra ""equivocada""  Vcs acreditam nisso??? Pq eu não E Q U I V O C A D A????  ELA FOI NO MÍNIMO UM MONSTRO. https://t.co/wU8hVTxk1r",0,0
"podia existir o negócio de curtir a mensagem no wpp tbm né,minha vida seria bem mais fácil",0,0
"@KakaxeRataque O negócio é jogar skyrin, esses tal de mmorpg n tem moral",0,0
"↔ ATENÇÃO, MUITA ATENÇÃO ↔ CASAIS DE SAPATÃO QUE PRETINHAS ↘ Estamos produzindo um doc sobre amor/afeto preto e precisamos de vídeozinhos, fotinhas de vocês. Para mais informações comente aqui ou chame na DM. 💜 NÓS AJUDEM QUE TÁ FICANDO LINDO💜",0,0
aquele negócio do você não gosta de comida japonesa ainda eh muito real 😪,0,0
@valentinahahn oi chega aqui rapidão quero te falar um negócio k,0,0
"nem fodendo que fui selecionada pra esse negócio, n é possível sksjskksk",0,0
@romao_leite @pimenteljoaov aplica oc nao quer ne leite preto,0,0
@Flamengo @canalpremiere Ainda bem que o negócio deles é jogar kkkkkk amo meu Flamengo😂🔴⚫,0,0
"@thotomartins @R6BRatualizado @INTZeSports @LucasYuuk @VnxxR6 Ninguém libera jogador de graça brother, negócios são negócios, vamos supor que a multa dele era de 70mil reais, tu acha q eles vão dar o cara de graça pra outra org? Fora que na cláusula de contrato deve ter uma multa de afastamento, ou receber x% menos de salário se não jogar",0,0
tem que rir de um negócio desses,0,0
Até que estou me dando bem  com esse negócio de Tinder só vem gente bonita amei KKKKKKKK,0,0
@AnnGabeyea Cadê o negócio na tua foto de perfil,0,0
"""O Emily me manda foto do macaco aí"" kkkkkkkkkkkkkkkk Anderson é mt coisa",0,0
"@randolfeap Até parece que @jairbolsonaro vai doar uma arma para cada família ter em casa. Pelo visto, a esquerda não vê problema algum em que traficantes, milicianos e assassinos e ladrões em geral tenham armas cada vez mais sofisticadas e letais. O que diz sobre isso, @randolfeap?",0,0
"dei um chute, minha chuteira q era branca já tá preta",0,0
como cancela esse negócio dos áudios do wpp abrirem sozinhos em sequência?? que coisa chata bicho,0,0
"Tenho q ver o negócio da minha roupa, se minha avó banca",0,0
"13 PERGUNTAS ETC  1 - sábado 2 - Hoje 3 - X 4 - V 5 - sabado se não me engano 6 - suco de laranja  7 - iji uma ruma, mas purê de batata é incrível 8 - P 9 - @afulepa  10 - fiquei já 11 - mais (?) 12 - preto, ou cinza ou vermelho n sei 13 - difícil,,,,,,,,,,,,,,,, mas acho que b99",0,0
"Jesus era anarquista , não racista .",0,0
@Bettosp_71 @Dom_Rezende33 Só fiz isso pra vc ver direito esse negócio do chorão aí...sobre Freguês já já a gente vê kkkkkk,0,0
@flyzaynj Eu não tenho funkos. Deuzulivre com minhas filhas ter esses negócios. No entanto temos muitas pelúcias estranhas. #melhorquefunko alguém brinca com os brinquedos.,0,0
@darkIouist urubu fica on aqui não posso entrar no wpp,0,0
@ihcarneiro Negócia,0,0
"@isa_henkes Eu já me sinto sufocada na sala do caesp, num negócio desses eu entro em pânico",0,0
"@AnabellaSalas @brasil_lyna Mostrar os bastidores do covil de ladrões é jogar contra? Desculpe, vc tá enganada",0,0
"Esse negócio de homem gritar com mulher e ela se calar com medo,comigo não rola,vai gritar,vai brigar nós dois juntos.  Porque se o bagulho é doido,eu sou mais doida que o bagulho.",0,0
"coração me falaaaaa, como é que vc faz um negócio desses, trocar o pra sempre por as vezes, uma aventura por uma paixão, péssimo negócio coraçãooooooo",0,0
@BuhCray O negócio é que o jovem de hj tá mto emocionado kkkkkkkk tudo já é goals,0,0
"Os caras tudo engomadinho cheio de termos técnicos falando nas apresentações não conseguiram, eu um bosta que uso corta vento gabarito o negócio. Fodasss",0,0
Minha mãe me perguntou pq tô tanto tempo no banheiro  Olha o negócio q ela compra  Isso aqui é minha droga https://t.co/DGGoGQfky7,0,0
"@cacussiol Tô desempregada, amiga. Hoje minha equipe inteira foi mandada embora. Acabaram com a equipe daqui do Rio e vai abrir uma nova em Ribeirão Preto. Tô devastada 💔",0,0
Já to com sdds do meu preto @_Pl_marques7 😢😍,0,0
"N aguento mais vcs com essa história do neymar pq 1. Ngm aqui passou na oab (mentira alguns sim mas a maioria n) 2. Raça vem antes de gênero sim  3. O Neymar n eh qualquer homem preto, questão socioeconômica conta pra caralho nesse caso 4. Estupro é sexo não consentido  +",0,0
@odiodobem @odiodobemnews São umas mulas mesmo. Tudo ladrão https://t.co/utbbG9i3fP,0,0
mds tomara que alguém fala pra minha prima que aquele negócio tá errado pq eu não tô aguentando jskajs,0,0
Ainda não superei esse negócio da Lud,0,0
"73% dos brasileiros são contra a flexibilização do porte de armas, mas Bolsonaro prefere, numa canetada autoritária, impor essa medida goela abaixo. E faz isso sem aprovação do Congresso, por meio de um decreto ilegal, que o STF fatalmente derrubará!  https://t.co/sCwTWZVZ3A",0,0
@kthdemons roxo e preto amo,0,0
"lottie: jovem, linda, ryca, tem seu próprio negócio, sempre viajando para lugares fodas, tem um look top, é uma mulher forte, inteligente e bem privilegiada, queria? oh se queria nascer com essa sorte.",0,0
"Para jornal francês, Congresso brasileiro é casa de “300 ladrões com título de doutor” https://t.co/biw8Kc1Mwu",0,0
como que deseja morte ao homem em uma sociedade racista e genocida ????????? e é isso q a feminista branca n entende  meu pai sendo um homem trabalhador e de família tem a morte como possibilidade simplesmente por ser preto/pobre... a morte anda atrás do homem que mora em favela,0,0
Meu precioso Jesus era anarquista Num era racista,0,0
eu num to credo que eu vo te q fala sobre esse negócio do neymar eu achei q vcs ia se orienta mas eu to vendo gente proxima falando absurdo  FODASE SE ROLOU PAPINHO FODASE NUDES SE A BICHA NA HORA NAO QUIS EH ESTUPRO PORRA E MESMO QUE FOSSE FAKE NAO FAZ PIADA VELHO PISADA FUDIDA,0,0
@Madu_roza15 Da até um negócio kkkkkk bglh doido e o melhor presente quero mais nadaaaa,0,0
"@houismall o negócio é não se importar, se for pra falar dela ou de larry ou de qualquer coisa que seja é melhor falar de uma vez admitindo oq ta fazendo ne? eu imagino assim",0,0
"@Lari__Raquel - Helôyse falou "" Cacaca (Macaca) "" 😂😂😂😂😂😂😂",0,0
@GrupoMetropole Vcs tem alguma dúvida que é tudo ladrão ou essa manchete é inocente?,0,0
@veramagalhaes Macaca Playmobil isso é culpa da Gopro,0,0
@dioliveira000 Pelo menos não sou racista,0,0
@kthdemons preto e vermelho,0,0
eu vou ter que ir na oab pra fazer um negócio de 2 minutos q poderia ser resolvido por aqui mas n ta dando erro :(,0,0
Nossa eu quase postei um negócio e ia colocar o nome do menino mas ele me segue KKKKKKKKKKKKKKKKKKKKKKKKKKKKK  AUGE,0,0
@naosouoboteco Que inferno! Gosto muito dele mesmo sem conhecer.  Tá um saco esse negócio já.,0,0
@rouysus q negócio de tapioca rayssa eh beiju,0,0
"Você já ouvir falar em coliving? E em cohousing? A habitação compartilhada é uma tendência que cresce a cada ano. Hoje, às 21h30, o #CidadeseSolucoes mostra as novas formas de morar. #GloboNews @andretrig https://t.co/mXbnXDYiom",0,0
@GarboJuce 8 horas tava de pé negão,0,0
"a Zara é o tipo de loja que se quisermos uma mala cor de laranja, com missangas rosa choque e fivelas amarelas, com reflexos dourados e relevo de cristal, há mil. se eu quiser uma mala preta simples, não têm. serei eternamente incapaz de perceber a febre pela Zara",0,0
"@_mffonseca ta inflamado!! qnd tirei meu dente do siso quis infeccionar, eu mal conseguia abrir a boca pra comer, doía demaisss, dai voltei no dentista e era um negócio lá q dava em 5% da população apena, pense numa sorte kkk ta loco",0,0
"@jandira_feghali Um dia alguém estudará esses seguidores de ladrões e bandidos do PT E PCDB, estão tão drogados q não conseguem enxergar os Vermes que vocês são SUA LOKA,pega o teu Rivotril e vaza retardada!!!",0,0
BORA APROVAR ESSE NEGÓCIO AÍ!!! #MP871VoteSim,0,0
abre esse peito de macaco velho e se joga nesse amor q eu tenho a oferecer — kkkkkkkkkkkkkkkkk https://t.co/xoOzgQgCX1,0,0
"Química é um negócio que quando bate, fodeu",0,0
"@brendasafra Num sei como a cobra não pegou na coxa dela Ela pegou a cobra no meio man, me deixou negócin, tinha q pela cabeça e ai no meio",0,0
Academia tá me ajudando pra kct com esse negócio de ansiedade,0,0
hj o pedro me falou um negócio engraçado e eu n lembro oq era pq tava chapada dms,0,0
@Eckartpld @Gustavoaas @actranstour @fernandokallas @gugachacra @realvalladolid Que racista em,0,0
@Hendrix_Careta Se você fez essa enquete pensando especificamente no caso de @NeymarJrSite faltou uma opção: negócio. As marcas que Neymar representa sofrerão um imenso prejuízo em virtude de serem associadas à violência sexual. Esse dano econômico independe da acusação ser verdadeira ou falsa.,0,0
@_Alek_22 a tu n vai fazer isso n macaco,1,0
Poxa n aguento mais ter cabelo ruim  Jah fiz mil coisas nele então eu tentei mas n deu eh a vida,1,0
Aquele preto desgraçado : a  Eu :,1,0
@jenifferbragion Cabelo ruim é assim,1,0
q raiva me responde seu macaco anao,1,0
Te acho lindo pena ser negro e serve só pra ficar namorar jamais — analisa bem o que vc escreveu e me fala QUEM tem… https://t.co/it1xgoZTZt,1,0
“cabelo ruim” tbm entrou no assunto Q NOJO,1,1
"@brubs_pdp05 Esse cabelo ruim aqui, tem certeza ?kkkkk tô abandonando já",1,0
@fumafazmal como teu cu preto fdp,1,0
Parece um morcego esse negro desgraçado,1,0
"Pro cara q dança e tem o cabelo ruim como o meu, o negócio é largar o degradê se não fica com o cabelo amassado por causa do chapéu 😒",1,0
@negrooLindo16 Criolo feio da porra,1,0
@limaaa_lucas A tua preto desgraçado kkkk,1,0
"RT @mariamachadowm: “Você é uma negra linda demais” gente, sério, vcs n precisam colocar sempre “ negra” “preta” antes de um elogio não, ac…",1,1
RT @mctayaa: Então se vc fosse preta vc sofreria menos dentro da cena né??? HAHAHA https://t.co/cSOaEjcJ7g,1,0
ela é parda  não preta,1,0
"Mas o fato aqui é: vivemos de manchetes de pretos sendo presos, mortos, sendo acusados de abuso ou por tráfico... e… https://t.co/Y1eYTP4eoy",1,1
João é um macaco n vê uma kk,1,0
